transaction_id,client_id,commercial_id,date_transaction,region,ville,segment_client,age_client,anciennete_client_annees,canal_acquisition,campagne_marketing,cout_acquisition_eur,categorie_produit,produit,nb_licences,montant_brut_eur,remise_pct,montant_net_eur,nb_contacts_avant_vente,duree_cycle_vente_jours,taux_conversion_pct,score_satisfaction,nps_score,taux_utilisation_pct,nb_tickets_support,uptime_pct,churn,statut_renouvellement
TXN-03643,CLI-1457,COM-162,2021-01-20,Auvergne-Rhône-Alpes,Clermont-Ferrand,PME,30,7,Téléphonie,Google Ads,53.76,Infrastructure Cloud,Cloud Business,30,26826.31,7.5,24814.34,3,23,45.3,8.4,-11,70.1,2,100.0,0,Renouvelé
TXN-03644,CLI-2220,COM-170,2021-10-11,Auvergne-Rhône-Alpes,Clermont-Ferrand,PME,27,2,Téléphonie,LinkedIn Ads,111.69,Support & Maintenance,Support Bronze,37,6692.09,7.4,6196.88,7,26,54.2,7.6,29,90.8,3,97.96,1,Non renouvelé
TXN-03645,CLI-5276,COM-180,2021-12-16,Grand Est,Reims,TPE,44,3,Téléphonie,Referral,73.09,Support & Maintenance,Support Gold,9,488.36,1.2,482.5,9,11,37.2,8.7,67,26.8,3,99.13,1,Non renouvelé
TXN-03646,CLI-9556,COM-101,2022-11-05,Île-de-France,Versailles,TPE,25,0,Téléphonie,LinkedIn Ads,718.71,Data & BI,ML Platform,3,12990.59,4.1,12457.98,6,48,14.5,5.6,74,92.8,0,99.71,0,Renouvelé
TXN-03647,CLI-4994,COM-134,2023-01-03,Nouvelle-Aquitaine,Pau,TPE,51,0,Partenaire Revendeur,Email Campaign,8.95,Infrastructure Cloud,Hybrid Connect,1,3662.58,8.9,3336.61,2,72,18.4,10.0,13,30.8,1,99.77,0,Upsell
TXN-03648,CLI-4249,COM-159,2023-06-16,Auvergne-Rhône-Alpes,Lyon,Grand Compte,53,2,Téléphonie,Referral,63.33,Data & BI,DataViz Pro,482,65178.49,6.4,61007.07,6,43,34.6,7.6,-14,47.1,5,97.48,0,Renouvelé
TXN-03649,CLI-4980,COM-128,2022-07-04,Occitanie,Toulouse,Startup,27,6,Commercial Terrain,SEO Organique,7.98,Logiciels SaaS,ERP Cloud,23,4267.06,3.9,4100.64,4,22,16.9,10.0,80,77.2,2,99.21,0,Upsell
TXN-03650,CLI-6302,COM-156,2021-07-10,Normandie,Évreux,PME,35,2,Téléphonie,None,0.0,Logiciels SaaS,CRM Pro,19,4936.84,10.5,4418.47,5,1,27.0,8.0,7,52.5,3,98.73,0,Non renouvelé
TXN-03651,CLI-5373,COM-112,2023-02-03,Grand Est,Reims,PME,38,6,Commercial Terrain,None,0.0,Cybersécurité,SecureGuard Pro,18,2076.02,5.2,1968.07,6,16,46.5,9.6,22,89.6,2,100.0,0,Upsell
TXN-03652,CLI-1977,COM-175,2022-12-03,Auvergne-Rhône-Alpes,Annecy,TPE,48,4,Digital,LinkedIn Ads,166.89,Logiciels SaaS,HR Manager,6,1372.39,4.3,1313.38,5,35,16.5,7.3,10,59.4,4,99.23,0,Renouvelé
TXN-03653,CLI-2596,COM-167,2022-01-10,Bretagne,Rennes,PME,57,0,Digital,Webinar,131.75,Support & Maintenance,Support Platinum,41,1579.33,7.1,1467.2,5,5,14.4,9.4,32,56.6,2,99.34,0,Renouvelé
TXN-03654,CLI-2823,COM-190,2021-08-22,Île-de-France,Paris,TPE,18,0,Téléphonie,SEO Organique,17.6,Infrastructure Cloud,Cloud Business,1,4359.92,5.1,4137.56,9,44,17.7,5.4,17,84.0,2,98.64,0,Renouvelé
TXN-03655,CLI-4024,COM-182,2023-04-01,Île-de-France,Versailles,TPE,34,3,Téléphonie,LinkedIn Ads,506.5,Infrastructure Cloud,Cloud Starter,10,1867.04,19.3,1506.7,3,28,19.8,9.1,60,87.2,1,98.94,0,Upsell
TXN-03656,CLI-8256,COM-180,2023-03-31,Île-de-France,Boulogne-Billancourt,TPE,34,1,Inbound Marketing,Webinar,148.5,Cybersécurité,SOC 24/7,1,3002.98,7.4,2780.76,5,12,33.1,5.9,56,62.8,2,100.0,1,Non renouvelé
TXN-03657,CLI-3768,COM-147,2023-07-24,Auvergne-Rhône-Alpes,Annecy,TPE,21,1,Commercial Terrain,SEO Organique,1.76,Data & BI,Analytics Engine,1,8676.7,8.4,7947.86,5,56,28.9,6.9,-4,77.7,3,100.0,0,Upsell
TXN-03658,CLI-9875,COM-196,2022-07-11,Nouvelle-Aquitaine,Bordeaux,PME,32,1,Commercial Terrain,Email Campaign,38.34,Infrastructure Cloud,Hybrid Connect,14,3375.27,6.9,3142.38,6,30,29.6,5.3,-10,70.5,5,99.79,0,Renouvelé
TXN-03659,CLI-4392,COM-187,2023-03-01,Occitanie,Nîmes,PME,43,1,Digital,Google Ads,337.59,Logiciels SaaS,CRM Pro,50,5038.48,0.7,5003.21,5,10,43.0,6.0,0,50.2,3,99.14,0,Non renouvelé
TXN-03660,CLI-7376,COM-186,2023-09-07,Pays de la Loire,Angers,Particulier,34,7,Digital,None,0.0,Data & BI,ML Platform,1,6541.71,8.2,6005.29,4,6,62.7,6.7,15,72.4,0,98.63,0,Renouvelé
TXN-03661,CLI-1187,COM-114,2023-05-14,Nouvelle-Aquitaine,Pau,TPE,19,0,Partenaire Revendeur,Email Campaign,11.09,Infrastructure Cloud,Cloud Business,7,4877.03,6.8,4545.39,5,5,18.2,8.3,52,71.2,1,99.35,0,Upsell
TXN-03662,CLI-4204,COM-161,2021-12-08,Nouvelle-Aquitaine,Bordeaux,TPE,72,0,Digital,SEO Organique,18.25,Logiciels SaaS,ERP Cloud,4,2843.43,1.2,2809.31,6,129,27.7,7.9,44,87.1,2,99.1,0,Renouvelé
TXN-03663,CLI-1026,COM-153,2021-08-20,Île-de-France,Paris,Grand Compte,41,2,Téléphonie,Referral,33.9,Cybersécurité,Endpoint Shield,410,5534.88,1.2,5468.46,1,60,33.7,6.5,82,76.0,1,98.62,0,Upsell
TXN-03664,CLI-9325,COM-173,2021-09-29,Île-de-France,Versailles,TPE,39,3,Téléphonie,LinkedIn Ads,575.76,Logiciels SaaS,HR Manager,6,1419.88,10.7,1267.95,1,34,37.0,8.3,14,58.7,1,98.65,0,Upsell
TXN-03665,CLI-8891,COM-184,2021-05-01,Nouvelle-Aquitaine,Pau,TPE,24,2,Commercial Terrain,Webinar,119.76,Support & Maintenance,Support Silver,7,2675.3,5.9,2517.46,6,19,14.7,8.1,2,26.4,4,100.0,0,Upsell
TXN-03666,CLI-7469,COM-149,2021-11-23,Auvergne-Rhône-Alpes,Annecy,TPE,41,8,Partenaire Revendeur,Email Campaign,25.7,Cybersécurité,SOC 24/7,5,3245.83,8.2,2979.67,1,56,16.2,6.6,34,45.7,3,100.0,1,Non renouvelé
TXN-03667,CLI-5769,COM-169,2021-08-01,Bretagne,Brest,Startup,36,4,Commercial Terrain,SEO Organique,11.13,Support & Maintenance,Support Bronze,6,2498.5,19.1,2021.29,2,36,40.5,6.5,-17,49.8,2,100.0,0,Renouvelé
TXN-03668,CLI-8679,COM-102,2023-05-03,Île-de-France,Boulogne-Billancourt,PME,18,2,Digital,Salon Pro,1041.48,Infrastructure Cloud,Cloud Starter,39,5365.0,7.0,4989.45,5,24,13.1,6.6,37,75.9,4,99.21,0,Renouvelé
TXN-03669,CLI-8911,COM-183,2023-09-16,Île-de-France,Montreuil,PME,25,0,Inbound Marketing,None,0.0,Support & Maintenance,Support Silver,20,1320.48,1.7,1298.03,3,45,17.3,10.0,17,78.0,1,99.36,0,Renouvelé
TXN-03670,CLI-1757,COM-180,2023-06-17,Auvergne-Rhône-Alpes,Annecy,Particulier,47,1,Partenaire Revendeur,Webinar,50.06,Logiciels SaaS,ERP Cloud,1,1583.96,10.9,1411.31,8,3,61.2,6.1,93,56.4,0,100.0,0,Non renouvelé
TXN-03671,CLI-1173,COM-149,2022-01-07,Provence-Alpes-Côte d'Azur,Nice,Particulier,61,3,Digital,SEO Organique,3.36,Logiciels SaaS,ERP Cloud,1,1234.9,15.3,1045.96,2,62,15.0,9.2,28,59.1,0,99.05,0,Renouvelé
TXN-03672,CLI-7910,COM-137,2023-02-17,Île-de-France,Boulogne-Billancourt,PME,42,5,Digital,Email Campaign,34.22,Logiciels SaaS,CRM Pro,23,5846.1,5.8,5507.03,1,4,32.5,5.9,95,69.3,3,98.25,0,Renouvelé
TXN-03673,CLI-8916,COM-147,2023-01-05,Hauts-de-France,Lille,TPE,51,9,Digital,Email Campaign,13.4,Infrastructure Cloud,Hybrid Connect,3,2368.41,8.8,2159.99,2,70,9.7,6.4,47,85.9,2,98.42,0,Non renouvelé
TXN-03674,CLI-8135,COM-190,2021-03-01,Île-de-France,Versailles,PME,36,2,Digital,LinkedIn Ads,362.54,Logiciels SaaS,HR Manager,27,2351.62,9.0,2139.97,2,7,22.2,8.1,57,85.0,4,99.57,0,Upsell
TXN-03675,CLI-2776,COM-145,2021-09-25,Occitanie,Montpellier,Grand Compte,36,2,Inbound Marketing,SEO Organique,1.49,Infrastructure Cloud,Cloud Enterprise,483,9097.74,3.7,8761.12,1,14,21.4,8.4,47,44.6,1,100.0,0,Upsell
TXN-03676,CLI-9904,COM-139,2023-09-17,Provence-Alpes-Côte d'Azur,Nice,PME,51,0,Téléphonie,Referral,71.66,Infrastructure Cloud,Hybrid Connect,40,5623.82,16.4,4701.51,5,42,18.6,7.8,-11,97.4,2,100.0,1,Non renouvelé
TXN-03677,CLI-4886,COM-138,2023-09-27,Île-de-France,Montreuil,PME,57,0,Commercial Terrain,SEO Organique,12.91,Infrastructure Cloud,Cloud Starter,21,6745.21,10.9,6009.98,3,3,16.8,8.5,76,58.1,2,100.0,0,Renouvelé
TXN-03678,CLI-8619,COM-193,2021-08-20,Auvergne-Rhône-Alpes,Clermont-Ferrand,Startup,53,0,Inbound Marketing,Email Campaign,10.99,Cybersécurité,Endpoint Shield,21,12996.73,3.4,12554.84,5,110,22.5,8.4,58,79.8,6,99.55,0,Upsell
TXN-03679,CLI-7180,COM-188,2023-04-23,Grand Est,Strasbourg,TPE,25,0,Commercial Terrain,LinkedIn Ads,776.25,Logiciels SaaS,CRM Pro,3,2450.09,14.0,2107.08,5,41,45.9,8.3,37,78.7,2,100.0,0,Upsell
TXN-03680,CLI-3365,COM-118,2023-06-22,Auvergne-Rhône-Alpes,Clermont-Ferrand,PME,37,1,Digital,SEO Organique,10.46,Data & BI,Data Warehouse,45,16651.14,4.6,15885.19,4,9,29.6,6.3,-6,46.5,3,99.38,1,Non renouvelé
TXN-03681,CLI-7114,COM-112,2021-04-05,Grand Est,Reims,Grand Compte,41,1,Inbound Marketing,SEO Organique,24.44,Cybersécurité,SOC 24/7,362,20249.34,7.4,18750.89,6,65,34.9,6.6,-15,75.9,1,99.87,0,Renouvelé
TXN-03682,CLI-1042,COM-147,2021-05-10,Île-de-France,Montreuil,Particulier,34,3,Partenaire Revendeur,SEO Organique,14.79,Support & Maintenance,Support Bronze,1,199.71,13.1,173.55,1,1,40.3,7.2,26,51.7,1,100.0,0,Upsell
TXN-03683,CLI-8916,COM-162,2022-06-20,Grand Est,Mulhouse,PME,42,2,Partenaire Revendeur,Webinar,58.39,Infrastructure Cloud,Cloud Enterprise,30,7820.62,10.3,7015.1,2,1,10.1,9.2,61,38.4,3,98.64,0,Renouvelé
TXN-03684,CLI-7898,COM-185,2022-10-06,Provence-Alpes-Côte d'Azur,Nice,TPE,47,2,Commercial Terrain,SEO Organique,9.65,Support & Maintenance,Support Platinum,5,843.67,8.9,768.58,7,11,30.8,8.4,37,72.2,4,98.74,0,Upsell
TXN-03685,CLI-8909,COM-189,2021-01-26,Hauts-de-France,Dunkerque,PME,50,1,Partenaire Revendeur,Referral,81.13,Cybersécurité,SOC 24/7,10,14672.4,2.3,14334.93,4,3,16.8,7.4,44,81.7,3,98.36,0,Non renouvelé
TXN-03686,CLI-2076,COM-169,2023-12-11,Nouvelle-Aquitaine,Pau,TPE,58,0,Digital,SEO Organique,29.44,Support & Maintenance,Support Bronze,1,410.81,13.3,356.17,2,51,39.4,7.5,80,50.7,2,99.64,0,Renouvelé
TXN-03687,CLI-7816,COM-128,2022-04-04,Pays de la Loire,Saint-Nazaire,PME,34,9,Téléphonie,Webinar,96.77,Logiciels SaaS,CRM Pro,15,1367.0,7.5,1264.48,2,14,24.6,5.3,60,73.5,5,99.85,0,Renouvelé
TXN-03688,CLI-4039,COM-159,2022-11-24,Auvergne-Rhône-Alpes,Clermont-Ferrand,Grand Compte,21,0,Inbound Marketing,SEO Organique,4.11,Data & BI,DataViz Pro,298,27677.67,2.3,27041.08,4,28,32.3,6.8,55,52.9,3,98.84,0,Renouvelé
TXN-03689,CLI-2536,COM-179,2023-11-30,Île-de-France,Boulogne-Billancourt,PME,42,8,Digital,Email Campaign,19.36,Data & BI,ML Platform,43,15394.81,9.6,13916.91,5,51,23.8,6.3,55,69.0,2,99.62,1,Non renouvelé
TXN-03690,CLI-9175,COM-185,2023-12-08,Île-de-France,Montreuil,PME,60,1,Partenaire Revendeur,Email Campaign,38.62,Logiciels SaaS,Collaboration Suite,43,4175.51,7.4,3866.52,3,4,23.2,8.8,47,96.0,4,99.59,0,Upsell
TXN-03691,CLI-3413,COM-120,2021-07-15,Bretagne,Brest,TPE,32,2,Commercial Terrain,Email Campaign,48.32,Cybersécurité,SOC 24/7,3,4728.84,2.3,4620.08,4,109,37.1,7.6,52,74.0,5,99.96,0,Renouvelé
TXN-03692,CLI-1684,COM-155,2023-06-06,Nouvelle-Aquitaine,Pau,Startup,46,0,Digital,Webinar,56.6,Data & BI,Data Warehouse,10,15820.43,3.8,15219.25,2,31,28.5,9.4,50,74.0,0,98.77,0,Renouvelé
TXN-03693,CLI-5619,COM-137,2022-05-25,Grand Est,Strasbourg,PME,46,0,Partenaire Revendeur,Google Ads,178.39,Cybersécurité,SecureGuard Pro,26,7062.02,6.5,6602.99,2,2,46.4,10.0,51,59.3,2,99.19,0,Upsell
TXN-03694,CLI-9939,COM-103,2023-09-14,Provence-Alpes-Côte d'Azur,Toulon,Grand Compte,40,1,Digital,Google Ads,198.22,Logiciels SaaS,ERP Cloud,417,7868.2,11.6,6955.49,3,23,39.3,8.7,100,87.4,4,99.48,0,Renouvelé
TXN-03695,CLI-9577,COM-141,2022-12-10,Auvergne-Rhône-Alpes,Annecy,TPE,38,4,Téléphonie,Email Campaign,28.12,Cybersécurité,SecureGuard Basic,8,4875.82,6.6,4554.02,4,61,32.4,5.5,31,86.6,1,98.77,0,Renouvelé
TXN-03696,CLI-9456,COM-126,2023-02-28,Île-de-France,Boulogne-Billancourt,TPE,26,0,Digital,LinkedIn Ads,169.54,Logiciels SaaS,CRM Pro,4,1118.32,14.0,961.76,3,68,28.5,6.9,-32,86.8,1,98.65,0,Non renouvelé
TXN-03697,CLI-7467,COM-191,2021-11-01,Normandie,Rouen,Particulier,18,2,Inbound Marketing,Email Campaign,5.73,Data & BI,Analytics Engine,1,2841.37,6.6,2653.84,2,41,25.6,4.3,2,87.5,2,99.96,0,Non renouvelé
TXN-03698,CLI-1808,COM-118,2021-04-22,Hauts-de-France,Lille,TPE,24,0,Digital,SEO Organique,16.83,Logiciels SaaS,CRM Pro,2,2237.76,3.9,2150.49,3,107,26.8,10.0,68,68.9,2,98.82,0,Renouvelé
TXN-03699,CLI-5911,COM-180,2021-01-24,Pays de la Loire,Nantes,TPE,33,1,Digital,Email Campaign,37.33,Logiciels SaaS,ERP Cloud,3,6208.66,11.4,5500.87,1,20,22.3,10.0,46,84.9,0,99.54,0,Renouvelé
TXN-03700,CLI-2687,COM-157,2021-11-18,Provence-Alpes-Côte d'Azur,Nice,TPE,51,7,Digital,Webinar,97.38,Logiciels SaaS,ERP Cloud,7,1944.2,23.0,1497.03,5,15,36.0,5.5,26,74.0,4,97.84,0,Renouvelé
TXN-03701,CLI-9208,COM-125,2023-11-02,Occitanie,Toulouse,Particulier,36,5,Inbound Marketing,SEO Organique,10.44,Cybersécurité,SOC 24/7,1,2621.45,2.0,2569.02,5,7,17.2,6.5,47,74.9,3,99.58,0,Renouvelé
TXN-03702,CLI-7388,COM-182,2023-08-20,Hauts-de-France,Amiens,Particulier,31,2,Partenaire Revendeur,Salon Pro,830.7,Support & Maintenance,Support Gold,1,676.76,3.0,656.46,3,18,15.8,6.2,62,71.3,2,99.29,0,Upsell
TXN-03703,CLI-4643,COM-177,2023-10-13,Provence-Alpes-Côte d'Azur,Marseille,PME,27,0,Partenaire Revendeur,Email Campaign,14.51,Logiciels SaaS,Collaboration Suite,14,2813.35,5.7,2652.99,5,58,43.5,5.7,51,48.1,1,98.75,0,Non renouvelé
TXN-03704,CLI-1732,COM-154,2021-12-05,Bretagne,Rennes,PME,45,0,Commercial Terrain,LinkedIn Ads,718.15,Logiciels SaaS,HR Manager,34,10615.46,11.2,9426.53,4,1,56.4,4.6,77,39.2,2,100.0,0,Renouvelé
TXN-03705,CLI-4705,COM-166,2021-06-03,Normandie,Le Havre,PME,54,9,Commercial Terrain,None,0.0,Infrastructure Cloud,Cloud Starter,44,22303.06,8.5,20407.3,1,7,27.0,8.7,91,72.3,4,99.39,0,Upsell
TXN-03706,CLI-3651,COM-167,2023-10-04,Pays de la Loire,Saint-Nazaire,TPE,50,0,Digital,LinkedIn Ads,628.7,Data & BI,Analytics Engine,6,6118.0,8.1,5622.44,4,106,12.9,5.3,62,82.9,0,98.78,0,Renouvelé
TXN-03707,CLI-7342,COM-146,2022-10-19,Hauts-de-France,Lille,Startup,45,4,Téléphonie,Webinar,71.76,Infrastructure Cloud,Hybrid Connect,5,4199.91,11.2,3729.52,4,46,45.3,7.2,33,87.7,2,98.88,0,Non renouvelé
TXN-03708,CLI-5872,COM-178,2022-05-09,Provence-Alpes-Côte d'Azur,Aix-en-Provence,TPE,20,1,Digital,Referral,40.61,Infrastructure Cloud,Cloud Starter,8,10273.07,4.9,9769.69,3,9,26.2,5.8,75,85.4,5,98.62,0,Upsell
TXN-03709,CLI-6382,COM-126,2022-11-09,Provence-Alpes-Côte d'Azur,Nice,Grand Compte,33,12,Inbound Marketing,Google Ads,440.13,Cybersécurité,SecureGuard Basic,83,29980.29,6.9,27911.65,4,54,48.1,4.1,12,75.2,3,98.9,0,Renouvelé
TXN-03710,CLI-7563,COM-133,2022-07-24,Normandie,Évreux,Startup,61,1,Partenaire Revendeur,None,0.0,Logiciels SaaS,ERP Cloud,6,3663.31,3.0,3553.41,8,4,9.0,6.1,0,28.9,2,98.86,0,Renouvelé
TXN-03711,CLI-5205,COM-192,2021-04-14,Île-de-France,Montreuil,Particulier,51,1,Commercial Terrain,Referral,68.58,Infrastructure Cloud,Cloud Business,1,4554.95,7.8,4199.66,2,32,17.7,4.6,0,54.6,1,98.46,0,Renouvelé
TXN-03712,CLI-8035,COM-116,2023-11-05,Hauts-de-France,Lille,PME,19,3,Digital,Salon Pro,468.93,Infrastructure Cloud,Cloud Business,32,17098.61,13.8,14739.0,1,6,47.4,7.2,27,68.5,2,99.03,0,Renouvelé
TXN-03713,CLI-8655,COM-167,2022-04-02,Hauts-de-France,Dunkerque,Startup,37,9,Partenaire Revendeur,Google Ads,272.0,Data & BI,ML Platform,22,7631.5,7.7,7043.87,2,22,53.3,8.3,2,95.2,1,99.12,0,Renouvelé
TXN-03714,CLI-5890,COM-171,2023-02-15,Occitanie,Toulouse,TPE,42,11,Digital,Google Ads,272.77,Support & Maintenance,Support Silver,1,905.54,12.9,788.73,7,29,43.5,8.2,44,27.4,3,98.52,0,Upsell
TXN-03715,CLI-2788,COM-127,2023-04-06,Normandie,Caen,Particulier,28,3,Digital,Google Ads,191.7,Data & BI,Data Warehouse,1,4399.55,11.2,3906.8,5,39,34.6,7.7,54,79.4,4,100.0,0,Renouvelé
TXN-03716,CLI-2365,COM-181,2022-04-27,Provence-Alpes-Côte d'Azur,Marseille,Particulier,18,4,Digital,None,0.0,Infrastructure Cloud,Cloud Starter,1,1968.64,3.1,1907.61,7,71,48.4,8.4,90,23.8,2,98.72,0,Renouvelé
TXN-03717,CLI-7574,COM-173,2021-06-11,Provence-Alpes-Côte d'Azur,Aix-en-Provence,TPE,39,2,Téléphonie,SEO Organique,0.36,Infrastructure Cloud,Cloud Enterprise,2,1679.9,5.8,1582.47,3,47,61.3,5.5,24,82.3,2,99.29,0,Renouvelé
TXN-03718,CLI-1606,COM-104,2023-07-30,Île-de-France,Boulogne-Billancourt,Startup,28,4,Partenaire Revendeur,None,0.0,Logiciels SaaS,CRM Pro,8,1986.21,13.5,1718.07,2,10,39.1,6.6,69,43.5,2,100.0,0,Non renouvelé
TXN-03719,CLI-6290,COM-128,2023-06-29,Auvergne-Rhône-Alpes,Grenoble,Particulier,28,5,Digital,None,0.0,Data & BI,DataViz Pro,1,1377.77,14.5,1177.99,7,55,35.7,6.6,42,79.8,3,99.1,0,Renouvelé
TXN-03720,CLI-4779,COM-177,2023-07-07,Provence-Alpes-Côte d'Azur,Marseille,TPE,33,1,Digital,Referral,81.09,Cybersécurité,SecureGuard Basic,10,6250.25,6.9,5818.98,2,1,58.2,4.6,56,71.1,5,98.4,1,Non renouvelé
TXN-03721,CLI-1334,COM-158,2021-06-30,Auvergne-Rhône-Alpes,Annecy,PME,36,2,Commercial Terrain,SEO Organique,25.21,Support & Maintenance,Support Gold,33,766.5,1.5,755.0,1,40,29.9,5.7,90,70.5,0,99.24,0,Renouvelé
TXN-03722,CLI-7339,COM-178,2023-10-18,Bretagne,Brest,Startup,37,2,Partenaire Revendeur,SEO Organique,9.29,Logiciels SaaS,CRM Pro,5,3914.3,7.1,3636.38,4,19,19.8,5.2,59,43.2,1,99.75,0,Non renouvelé
TXN-03723,CLI-5098,COM-177,2023-07-05,Pays de la Loire,Le Mans,PME,27,2,Digital,Salon Pro,961.5,Data & BI,ML Platform,49,37369.8,5.5,35314.46,1,17,33.5,6.9,12,69.1,5,98.21,0,Renouvelé
TXN-03724,CLI-1543,COM-159,2022-10-10,Île-de-France,Versailles,TPE,35,6,Digital,Email Campaign,25.14,Cybersécurité,SecureGuard Pro,3,10952.08,6.4,10251.15,1,36,62.9,8.2,1,67.6,1,98.83,0,Upsell
TXN-03725,CLI-8971,COM-186,2021-09-01,Auvergne-Rhône-Alpes,Lyon,Particulier,18,1,Inbound Marketing,Email Campaign,18.33,Logiciels SaaS,Collaboration Suite,1,386.02,7.4,357.45,5,1,45.2,6.4,-8,60.3,5,99.17,0,Renouvelé
TXN-03726,CLI-1253,COM-186,2023-10-16,Pays de la Loire,Angers,Startup,41,0,Inbound Marketing,Google Ads,438.66,Cybersécurité,SecureGuard Pro,19,3238.5,2.2,3167.25,3,61,22.7,5.5,-17,47.6,0,99.3,0,Non renouvelé
TXN-03727,CLI-4759,COM-166,2021-02-06,Île-de-France,Versailles,TPE,18,1,Inbound Marketing,LinkedIn Ads,191.07,Support & Maintenance,Support Platinum,2,489.5,1.9,480.2,2,8,27.0,7.4,21,80.1,2,98.59,0,Non renouvelé
TXN-03728,CLI-5888,COM-127,2021-07-30,Île-de-France,Boulogne-Billancourt,PME,34,0,Partenaire Revendeur,Salon Pro,958.88,Support & Maintenance,Support Silver,15,773.58,6.1,726.39,6,50,21.4,6.4,41,87.3,0,98.05,0,Upsell
TXN-03729,CLI-3141,COM-186,2023-04-07,Île-de-France,Paris,TPE,49,2,Digital,Google Ads,464.68,Data & BI,Analytics Engine,6,2307.78,1.0,2284.7,1,11,51.4,6.0,35,70.8,4,98.74,0,Renouvelé
TXN-03730,CLI-6509,COM-127,2023-04-25,Occitanie,Perpignan,PME,25,7,Digital,Google Ads,57.22,Logiciels SaaS,HR Manager,21,4619.85,5.0,4388.86,3,39,41.2,10.0,16,43.0,2,99.33,0,Upsell
TXN-03731,CLI-2875,COM-110,2021-03-15,Île-de-France,Montreuil,PME,46,2,Digital,Google Ads,138.53,Support & Maintenance,Support Platinum,37,2381.54,8.6,2176.73,5,75,17.8,9.1,-20,74.2,2,100.0,0,Upsell
TXN-03732,CLI-8383,COM-188,2021-01-01,Normandie,Évreux,Startup,51,5,Digital,Email Campaign,40.99,Cybersécurité,SOC 24/7,7,12363.55,10.0,11127.2,7,35,32.1,7.5,74,68.6,0,97.62,0,Non renouvelé
TXN-03733,CLI-1869,COM-147,2021-07-06,Auvergne-Rhône-Alpes,Grenoble,PME,18,0,Inbound Marketing,LinkedIn Ads,125.28,Infrastructure Cloud,Cloud Business,12,5822.42,18.2,4762.74,4,8,13.2,6.3,14,54.9,0,99.09,1,Non renouvelé
TXN-03734,CLI-3021,COM-102,2022-09-16,Nouvelle-Aquitaine,Pau,TPE,36,6,Partenaire Revendeur,Google Ads,276.79,Logiciels SaaS,CRM Pro,6,1975.02,8.7,1803.19,5,36,24.4,6.4,50,33.3,1,100.0,0,Renouvelé
TXN-03735,CLI-2132,COM-130,2023-11-08,Provence-Alpes-Côte d'Azur,Marseille,TPE,18,2,Partenaire Revendeur,Email Campaign,6.22,Logiciels SaaS,ERP Cloud,4,2878.09,12.9,2506.82,3,36,35.1,5.7,4,65.8,2,100.0,0,Renouvelé
TXN-03736,CLI-7123,COM-121,2022-02-28,Nouvelle-Aquitaine,Pau,Particulier,36,0,Digital,SEO Organique,11.23,Logiciels SaaS,HR Manager,1,1089.24,10.8,971.6,5,77,27.5,5.9,-13,57.3,5,97.44,0,Renouvelé
TXN-03737,CLI-2635,COM-112,2023-07-24,Hauts-de-France,Amiens,TPE,37,3,Inbound Marketing,Referral,19.9,Data & BI,DataViz Pro,8,10124.29,1.7,9952.18,5,8,39.0,7.0,21,86.1,2,99.61,0,Renouvelé
TXN-03738,CLI-4077,COM-176,2022-11-30,Grand Est,Strasbourg,Grand Compte,18,9,Partenaire Revendeur,LinkedIn Ads,83.14,Logiciels SaaS,ERP Cloud,77,12039.99,8.0,11076.79,5,104,9.2,2.7,51,69.1,0,98.82,1,Non renouvelé
TXN-03739,CLI-7506,COM-165,2023-01-15,Grand Est,Metz,Grand Compte,61,0,Digital,LinkedIn Ads,397.68,Logiciels SaaS,ERP Cloud,470,7420.39,10.9,6611.57,3,34,31.9,9.7,-15,48.4,0,98.7,0,Upsell
TXN-03740,CLI-9926,COM-147,2021-04-22,Occitanie,Nîmes,TPE,41,2,Partenaire Revendeur,Google Ads,355.73,Infrastructure Cloud,Cloud Business,10,1270.32,3.4,1227.13,3,11,16.3,7.9,25,59.0,4,99.82,0,Non renouvelé
TXN-03741,CLI-3329,COM-196,2022-04-02,Pays de la Loire,Saint-Nazaire,TPE,27,7,Digital,None,0.0,Infrastructure Cloud,Cloud Starter,3,9513.13,4.9,9046.99,4,21,12.9,5.6,31,69.4,0,98.88,0,Upsell
TXN-03742,CLI-7410,COM-174,2023-07-20,Bretagne,Quimper,TPE,55,0,Digital,Google Ads,90.57,Logiciels SaaS,HR Manager,4,1540.44,10.0,1386.4,5,43,18.8,9.8,22,82.4,1,100.0,0,Renouvelé
TXN-03743,CLI-8611,COM-186,2022-11-11,Grand Est,Metz,TPE,18,2,Téléphonie,Salon Pro,1094.69,Logiciels SaaS,CRM Pro,1,2881.34,7.3,2671.0,4,1,38.4,8.3,-2,76.8,1,99.23,0,Renouvelé
TXN-03744,CLI-1176,COM-153,2023-08-27,Île-de-France,Versailles,Grand Compte,23,1,Téléphonie,None,0.0,Logiciels SaaS,ERP Cloud,66,2944.85,4.2,2821.17,1,12,49.3,8.6,30,76.7,1,99.64,0,Renouvelé
TXN-03745,CLI-8575,COM-144,2023-01-15,Île-de-France,Paris,TPE,18,1,Digital,Referral,42.32,Cybersécurité,SecureGuard Pro,8,4618.53,11.7,4078.16,6,65,30.4,6.6,13,75.5,3,99.03,0,Renouvelé
